,Code,Name,Country,Exchange,Currency,Type,Isin
3635,PGHZ.L,PCGH ZDP Plc,UK,LSE,GBX,Common Stock,
3636,PGOO.L,ProVen Growth & Income VCT PLC,UK,LSE,GBX,Common Stock,GB00B5B7YS03
3637,PGR.L,Phoenix Global Resources plc,UK,LSE,GBX,Common Stock,GB00B7LHJ340
3638,PHAR.L,Pharos Energy plc,UK,LSE,GBX,Common Stock,
3639,PHC.L,Plant Health Care plc,UK,LSE,GBX,Common Stock,GB00B01JC540
3640,PHE.L,PowerHouse Energy Group Plc,UK,LSE,GBX,Common Stock,GB00B4WQVY43
3641,PHI.L,Pacific Horizon Investment Trust PLC,UK,LSE,GBX,Common Stock,GB0006667470
3642,PHNX.L,Phoenix Group Holdings plc,UK,LSE,GBX,Common Stock,GB00BGXQNP29
3643,PHOR.L,Public Joint-Stock Company PhosAgro,UK,LSE,USD,Common Stock,US71922G2093
3644,PHP.L,Primary Health Properties PLC,UK,LSE,GBX,Common Stock,GB00BYRJ5J14
3645,PHSC.L,PHSC plc,UK,LSE,GBX,Common Stock,GB0033113456
3646,PHTM.L,Photo-Me International plc,UK,LSE,GBX,Common Stock,GB0008481250
3647,PIER.L,The Brighton Pier Group PLC,UK,LSE,GBX,Common Stock,GB00BG49KW66
3648,PIN.L,Pantheon International PLC,UK,LSE,GBX,Common Stock,GB0004148507
3649,PIP.L,PipeHawk plc,UK,LSE,GBX,Common Stock,GB0003010609
3650,PIRI.L,Pires Investments plc,UK,LSE,GBX,Common Stock,GB00BD07SH45
3651,PLAZ.L,Plaza Centers N.V,UK,LSE,GBX,Common Stock,NL0011882741
3652,PLI.L,Perpetual Income and Growth Investment Trust Plc,UK,LSE,GBX,Common Stock,GB0006798424
3653,PLUS.L,Plus500 Ltd,UK,LSE,GBX,Common Stock,IL0011284465
3654,PLZA.L,Public Joint Stock Company Polyus,UK,LSE,USD,Common Stock,
3655,PLZL.L,Public Joint Stock Company Polyus,UK,LSE,USD,Common Stock,
3656,PMEA.L,PME African Infrastructure Opportunities PLC,UK,LSE,USD,Common Stock,IM00B1WSL611
3657,PMG.L,The Parkmead Group plc,UK,LSE,GBX,Common Stock,GB00BGCYZL73
3658,PMGR.L,Premier Miton Global Renewables Trust plc,UK,LSE,GBX,Common Stock,GB0006957293
3659,PMI.L,Premier Miton Group plc,UK,LSE,GBX,Common Stock,
3660,PMP.L,Portmeirion Group PLC,UK,LSE,GBX,Common Stock,GB0006957293
3661,PNL.L,Personal Assets Trust plc,UK,LSE,GBX,Common Stock,GB0006827546
3662,PNN.L,Pennon Group Plc,UK,LSE,GBX,Common Stock,GB00BNNTLN49
3663,PNPL.L,Pineapple Power Corporation plc,UK,LSE,GBX,Common Stock,GB00BD0SN947
3664,PNS.L,Panther Securities Plc,UK,LSE,GBX,Common Stock,GB0005132070
3665,POB.L,Nationwide Building Society 7.25% Permanent Interest Bearing Shares,UK,LSE,GBP,Common Stock,
3666,POG.L,Petropavlovsk PLC,UK,LSE,GBX,Common Stock,GB0031544546
3667,POLB.L,Poolbeg Pharma PLC,UK,LSE,GBX,Common Stock,GB00BKPG7Z60
3668,POLR.L,Polar Capital Holdings plc,UK,LSE,GBX,Common Stock,GB00B1GCLT25
3669,POLX.L,Polarean Imaging plc,UK,LSE,GBX,Common Stock,GB00BF3DT583
3670,POLY.L,Polymetal International plc,UK,LSE,GBX,Common Stock,JE00B6T5S470
3671,POS.L,Plexus Holdings plc,UK,LSE,GBX,Common Stock,
3672,POW.L,Power Metal Resources plc,UK,LSE,GBX,Common Stock,
3673,PPC.L,President Energy Plc,UK,LSE,GBX,Common Stock,GB00B3DDP128
3674,PPG.L,Plutus PowerGen Plc,UK,LSE,GBX,Common Stock,GB00B1GDWB47
3675,PPH.L,PPHE Hotel Group Limited,UK,LSE,GBX,Common Stock,GG00B1Z5FH87
3676,PPIX.L,ProPhotonix Limited,UK,LSE,GBX,Common Stock,
3677,PPP.L,Pennpetro Energy Plc,UK,LSE,GBX,Common Stock,GB00BF2K5076
3678,PPS.L,Proton Motor Power Systems Plc,UK,LSE,GBX,Common Stock,GB00B140Y116
3679,PRD.L,Predator Oil & Gas Holdings Plc,UK,LSE,GBX,Common Stock,
3680,PRE.L,Pensana Plc,UK,LSE,GBX,Common Stock,GB00BKM0ZJ18
3681,PREM.L,Premier African Minerals Limited,UK,LSE,GBX,Common Stock,VGG7223M1005
3682,PRES.L,Pressure Technologies plc,UK,LSE,GBX,Common Stock,GB00B1XFKR57
3683,PRIM.L,Primorus Investments plc,UK,LSE,GBX,Common Stock,GB0002673332
3684,PRM.L,Proteome Sciences plc,UK,LSE,GBX,Common Stock,GB0003104196
3685,PRP.L,Prime People Plc,UK,LSE,GBX,Common Stock,GB00B4ZG0R74
3686,PRSM.L,Blue Prism Group plc,UK,LSE,GBX,Common Stock,GB00BYQ0HV16
3687,PRSR.L,The PRS REIT plc,UK,LSE,GBX,Common Stock,GB00BF01NH51
3688,PRTC.L,PureTech Health plc,UK,LSE,GBX,Common Stock,GB00BY2Z0H74
3689,PRU.L,Prudential plc,UK,LSE,GBX,Common Stock,GB0007099541
3690,PRV.L,Porvair plc,UK,LSE,GBX,Common Stock,GB0006963689
3691,PSDL.L,Phoenix Spree Deutschland Limited,UK,LSE,GBX,Common Stock,JE00B248KJ21
3692,PSHD.L,Pershing Square Holdings Ltd,UK,LSE,USD,Common Stock,GG00BPFJTF46
3693,PSN.L,Persimmon Plc,UK,LSE,GBX,Common Stock,GB0006825383
3694,PSON.L,Pearson plc,UK,LSE,GBX,Common Stock,GB0006776081
3695,PTAL.L,PetroTal Corp,UK,LSE,GBX,Common Stock,CA71677J1012
3696,PTD.L,Pittards plc,UK,LSE,GBX,Common Stock,GB00BHB1XR83
3697,PTEC.L,Playtech plc,UK,LSE,GBX,Common Stock,IM00B7S9G985
3698,PTR.L,PetroNeft Resources plc,UK,LSE,GBX,Common Stock,IE00B0Q82B24
3699,PTRO.L,Pelatro Plc,UK,LSE,GBX,Common Stock,GB00BYXH8F66
3700,PTY.L,Parity Group plc,UK,LSE,GBX,Common Stock,GB00B1235860
3701,PU11.L,Puma VCT 11 plc,UK,LSE,GBX,Common Stock,
3702,PU12.L,PUMA VCT 12 PLC,UK,LSE,GBX,Common Stock,GB00BYSJJR68
3703,PU13.L,PUMA VCT 13 PLC,UK,LSE,GBX,Common Stock,
3704,PURP.L,Purplebricks Group plc,UK,LSE,GBX,Common Stock,GB00BYV2MV74
3705,PVG.L,Premier Veterinary Group plc,UK,LSE,GBX,Common Stock,GB00BSZLMS59
3706,PVN.L,ProVen VCT plc,UK,LSE,GBX,Common Stock,GB00B8GH9P84
3707,PVR.L,Providence Resources P.l.c,UK,LSE,GBX,Common Stock,
3708,PXC.L,Phoenix Copper Limited,UK,LSE,GBX,Common Stock,VGG7060R1139
3709,PXEN.L,Prospex Energy PLC,UK,LSE,GBX,Common Stock,GB00BMFZVZ53
3710,PXS.L,Provexis plc,UK,LSE,GBX,Common Stock,GB00B0923P27
3711,PYC.L,Physiomics Plc,UK,LSE,GBX,Common Stock,GB00BDR6W943
3712,PZC.L,PZ Cussons Plc,UK,LSE,GBX,Common Stock,GB00B19Z1432
3713,QBT.L,Quantum Blockchain Technologies Plc,UK,LSE,GBX,Common Stock,
3714,QFI.L,Quadrise Fuels International plc,UK,LSE,GBX,Common Stock,GB00B11DDB67
3715,QLT.L,Quilter plc,UK,LSE,GBX,Common Stock,GB00BDCXV269
3716,QQ.L,QinetiQ Group plc,UK,LSE,GBX,Common Stock,GB00B0WMWD03
3717,QRT.L,The Quarto Group Inc,UK,LSE,GBX,Common Stock,US74772E1001
3718,QTX.L,Quartix Technologies Plc,UK,LSE,GBX,Common Stock,GB00BLZH2C83
3719,QUIZ.L,QUIZ plc,UK,LSE,GBX,Common Stock,JE00BZ00SF59
3720,QXT.L,Quixant Plc,UK,LSE,GBX,Common Stock,GB00B99PCP71
3721,RAI.L,RA International Group PLC,UK,LSE,GBX,Common Stock,GB00BDZV6W26
3722,RAT.L,Rathbone Brothers Plc,UK,LSE,GBX,Common Stock,GB0002148343
3723,RAV.L,Raven Property Group Limited,UK,LSE,GBX,Common Stock,GB00B0D5V538
3724,RAVP.L,RAVEN PROPERTY GROUP LIMITED,UK,LSE,GBX,Common Stock,
3725,RBD.L,Reabold Resources Plc,UK,LSE,GBX,Common Stock,GB00B95L0551
3726,RBG.L,Revolution Bars Group plc,UK,LSE,GBX,Common Stock,GB00BVDPPV41
3727,RBGP.L,RBG Holdings plc,UK,LSE,GBX,Common Stock,GB00BFM6WL52
3728,RBN.L,Robinson plc,UK,LSE,GBX,Common Stock,GB00B00K4418
3729,RBW.L,Rainbow Rare Earths Limited,UK,LSE,GBX,Common Stock,GG00BD59ZW98
3730,RC2.L,Reconstruction Capital II Limited,UK,LSE,EUR,Common Stock,KYG741521028
3731,RCDO.L,Ricardo plc,UK,LSE,GBX,Common Stock,GB0007370074
3732,RCH.L,Reach plc,UK,LSE,GBX,Common Stock,GB0009039941
3733,RCN.L,Redcentric plc,UK,LSE,GBX,Common Stock,GB00B7TW1V39
3734,RCP.L,RIT Capital Partners plc,UK,LSE,GBX,Common Stock,GB0007366395
3735,RDGC.L,Ridgecrest plc,UK,LSE,GBX,Common Stock,GB0004251970
3736,RDSA.L,Royal Dutch Shell plc,UK,LSE,GBX,Common Stock,GB00B03MLX29
3737,RDSB.L,Royal Dutch Shell plc,UK,LSE,GBX,Common Stock,GB00B03MM408
3738,RDT.L,Rosslyn Data Technologies plc,UK,LSE,GBX,Common Stock,GB00BKX5CP01
3739,RDW.L,Redrow plc,UK,LSE,GBX,Common Stock,GB00BG11K365
3740,RE.L,R.E.A. Holdings plc,UK,LSE,GBX,Common Stock,GB0002349065
3741,RE-B.L,R.E.A. Holdings plc,UK,LSE,GBX,Common Stock,
3742,REAT.L,REACT Group PLC,UK,LSE,GBX,Common Stock,GB00BZ2JBG28
3743,REC.L,Record plc,UK,LSE,GBX,Common Stock,GB00B28ZPS36
3744,RECI.L,Real Estate Credit Investments Limited,UK,LSE,GBX,Common Stock,GB00B0HW5366
3745,REDD.L,Redde Northgate plc,UK,LSE,GBX,Common Stock,GB00B41H7391
3746,REDX.L,Redx Pharma Plc,UK,LSE,GBX,Common Stock,GB00BSNB6S51
3747,REL.L,RELX PLC,UK,LSE,GBX,Common Stock,GB00B2B0DG97
3748,RENE.L,ReNeuron Group plc,UK,LSE,GBX,Common Stock,GB00BF5G6K95
3749,RENX.L,Renalytix Plc,UK,LSE,GBX,Common Stock,GB00BYWL4Y04
3750,RESI.L,Residential Secure Income plc,UK,LSE,GBX,Common Stock,GB00BYSX1508
3751,REVB.L,Revolution Beauty Group PLC,UK,LSE,GBX,Common Stock,GB00BP7L1T61
3752,RFX.L,Ramsdens Holdings PLC,UK,LSE,GBX,Common Stock,GB00BDR6V192
3753,RGD.L,Real Good Food plc,UK,LSE,GBX,Common Stock,GB0033572867
3754,RGL.L,Regional REIT Limited,UK,LSE,GBX,Common Stock,GG00BYV2ZQ34
3755,RGO.L,RiverFort Global Opportunities plc,UK,LSE,GBX,Common Stock,GB00BKKD0862
3756,RGP.L,Ross Group Plc,UK,LSE,GBX,Common Stock,GB0002192606
3757,RHIM.L,RHI Magnesita N.V,UK,LSE,GBX,Common Stock,NL0012650360
3758,RHM.L,Round Hill Music Royalty Fund Limited,UK,LSE,USD,Common Stock,GG00BMXNVC81
3759,RICA.L,Ruffer Investment Company Limited,UK,LSE,GBX,Common Stock,GB00B018CS46
3760,RICO.L,Ricoh Co Ltd,UK,LSE,JPY,Common Stock,JP3973400009
3761,RIII.L,Rights and Issues Investment Trust Public Limited Company,UK,LSE,GBX,Common Stock,GB0007392078
3762,RIO.L,Rio Tinto Group,UK,LSE,GBX,Common Stock,GB0007188757
3763,RIV.L,River and Mercantile Group PLC,UK,LSE,GBX,Common Stock,GB00BLZH7X42
3764,RKH.L,Rockhopper Exploration plc,UK,LSE,GBX,Common Stock,GB00B0FVQX23
3765,RKT.L,Reckitt Benckiser Group plc,UK,LSE,GBX,Common Stock,GB00B24CGK77
3766,RLE.L,Real Estate Investors plc,UK,LSE,GBX,Common Stock,GB00B45XLP34
3767,RM.L,RM plc,UK,LSE,GBX,Common Stock,GB00BJT0FF39
3768,RMDL.L,RM Secured Direct Lending plc,UK,LSE,GBX,Common Stock,GB00BYMTBG55
3769,RMG.L,Royal Mail plc,UK,LSE,GBX,Common Stock,GB00BDVZYZ77
3770,RMM.L,Rambler Metals and Mining PLC,UK,LSE,GBX,Common Stock,GB00BLFJ1613
3771,RMMC.L,River and Mercantile UK Micro Cap Investment Company Limited,UK,LSE,GBX,Common Stock,GG00BNDMJP11
3772,RMP.L,Red Emperor Resources NL,UK,LSE,GBX,Common Stock,
3773,RMS.L,Remote Monitored Systems plc,UK,LSE,GBX,Common Stock,GB00BFX0ZN92
3774,RMV.L,Rightmove plc,UK,LSE,GBX,Common Stock,GB00BGDT3G23
3775,RNEP.L,Ecofin U.S. Renewables Infrastructure Trust PLC,UK,LSE,GBX,Common Stock,GB00BLPK4430
3776,RNEW.L,Ecofin U.S. Renewables Infrastructure Trust PLC USD,UK,LSE,USD,Common Stock,
3777,RNK.L,The Rank Group Plc,UK,LSE,GBX,Common Stock,GB00B1L5QH97
3778,RNO.L,Renold plc,UK,LSE,GBX,Common Stock,GB0007325078
3779,RNWH.L,Renew Holdings plc,UK,LSE,GBX,Common Stock,GB0005359004
3780,ROCK.L,Rockfire Resources plc,UK,LSE,GBX,Common Stock,GB00B42TN250
3781,ROL.L,Rotala PLC,UK,LSE,GBX,Common Stock,GB00B1Z2MP60
3782,ROO.L,Deliveroo plc,UK,LSE,GBX,Common Stock,GB00BNC5T391
3783,ROQ.L,Roquefort Investments plc,UK,LSE,GBX,Common Stock,
3784,ROR.L,Rotork plc,UK,LSE,GBX,Common Stock,GB00BVFNZH21
3785,ROSN.L,Public Joint Stock Company Rosneft Oil Company,UK,LSE,USD,Common Stock,US67812M2070
3786,RPS.L,RPS Group plc,UK,LSE,GBX,Common Stock,GB0007594764
3787,RQIH.L,Randall & Quilter Investment Holdings Ltd,UK,LSE,GBX,Common Stock,BMG7371X1065
3788,RR.L,Rolls-Royce Holdings plc,UK,LSE,GBX,Common Stock,GB00B63H8491
3789,RRR.L,Red Rock Resources plc,UK,LSE,GBX,Common Stock,GB00BYWKBV38
3790,RSAB.L,RSA Insurance Group plc 7.375% CUM IRR PRF GBP1,UK,LSE,GBX,Common Stock,
3791,RSE.L,Riverstone Energy Limited,UK,LSE,GBX,Common Stock,GG00BBHXCL35
3792,RSG.L,Resolute Mining Limited,UK,LSE,GBX,Common Stock,
3793,RST.L,Restore plc,UK,LSE,GBX,Common Stock,GB00B5NR1S72
3794,RSW.L,Renishaw plc,UK,LSE,GBX,Common Stock,GB0007323586
3795,RTC.L,RTC Group plc,UK,LSE,GBX,Common Stock,GB0002920121
3796,RTN.L,The Restaurant Group plc,UK,LSE,GBX,Common Stock,GB00B0YG1K06
3797,RTO.L,Rentokil Initial plc,UK,LSE,GBX,Common Stock,GB00B082RF11
3798,RTW.L,RTW Venture Fund Limited,UK,LSE,USD,Common Stock,GG00BKTRRM22
3799,RUA.L,Rua Life Sciences Plc,UK,LSE,GBX,Common Stock,GB0033360586
3800,RUR.L,Rurelec PLC,UK,LSE,GBX,Common Stock,GB00B01XPW41
3801,RWA.L,Robert Walters plc,UK,LSE,GBX,Common Stock,GB0008475088
3802,RWI.L,Renewi plc,UK,LSE,GBX,Common Stock,GB00BNR4T868
3803,RWS.L,RWS Holdings plc,UK,LSE,GBX,Common Stock,GB00BVFCZV34
3804,RYA.L,Ryanair Holdings plc,UK,LSE,EUR,Common Stock,IE00BYTBXV33
3805,S32.L,South32 Limited,UK,LSE,GBX,Common Stock,AU000000S320
3806,SAA.L,M&C Saatchi plc,UK,LSE,GBX,Common Stock,GB00B01F7T14
3807,SAE.L,SIMEC Atlantis Energy Limited,UK,LSE,GBX,Common Stock,SG9999011118
3808,SAFE.L,Safestore Holdings plc,UK,LSE,GBX,Common Stock,GB00B1N7Z094
3809,SAG.L,Science Group plc,UK,LSE,GBX,Common Stock,GB00B39GTJ17
3810,SAGA.L,Saga plc,UK,LSE,GBX,Common Stock,GB00BMX64W89
3811,SAIN.L,The Scottish American Investment Company P.L.C,UK,LSE,GBX,Common Stock,GB0007873697
3812,SAL.L,SpaceandPeople plc,UK,LSE,GBX,Common Stock,GB00B058DS79
3813,SAR.L,Sareum Holdings plc,UK,LSE,GBX,Common Stock,GB00B02RFS12
3814,SAV.L,Savannah Resources Plc,UK,LSE,GBX,Common Stock,GB00B647W791
3815,SBDS.L,Silver Bullet Data Svcs Grp,UK,LSE,GBX,Common Stock,GB00BNXM0Z89
3816,SBER.L,Sberbank of Russia,UK,LSE,USD,Common Stock,
3817,SBI.L,Sourcebio International Plc,UK,LSE,GBX,Common Stock,GB00BKSB1674
3818,SBO.L,Schroder British Opportunities Trust PLC,UK,LSE,GBX,Common Stock,GB00BN7JZR28
3819,SBRE.L,Sabre Insurance Group plc,UK,LSE,GBX,Common Stock,GB00BYWVDP49
3820,SBRY.L,J Sainsbury plc,UK,LSE,GBX,Common Stock,GB00B019KW72
3821,SBSA.L,Skipton Building Society 8.5% PIBS,UK,LSE,GBX,Common Stock,
3822,SBSI.L,Schroder BSC Social Impact Trust PLC,UK,LSE,GBX,Common Stock,GB00BF781319
3823,SBTX.L,SkinBioTherapeutics Plc,UK,LSE,GBX,Common Stock,GB00BF33H870
3824,SCE.L,Surface Transforms Plc,UK,LSE,GBX,Common Stock,GB0002892528
3825,SCF.L,Schroder Income Growth Fund plc,UK,LSE,GBX,Common Stock,GB0007915860
3826,SCGL.L,Sealand Capital Galaxy Limited,UK,LSE,GBX,Common Stock,KYG7948E1026
3827,SCHO.L,Scholium Group Plc,UK,LSE,GBX,Common Stock,GB00BJYS2173
3828,SCIN.L,The Scottish Investment Trust PLC,UK,LSE,GBX,Common Stock,GB0007826091
3829,SCIR.L,Scirocco Energy Plc,UK,LSE,GBX,Common Stock,GB00BF1BK408
3830,SCLP.L,Scancell Holdings plc,UK,LSE,GBX,Common Stock,GB00B63D3314
3831,SCP.L,Schroder UK Mid Cap Fund plc,UK,LSE,GBX,Common Stock,GB0006108418
3832,SCS.L,ScS Group plc,UK,LSE,GBX,Common Stock,GB00BRF0TJ56
3833,SCT.L,Softcat plc,UK,LSE,GBX,Common Stock,GB00BYZDVK82
3834,SDG.L,Sanderson Design Group plc,UK,LSE,GBX,Common Stock,GB0003061511
3835,SDI.L,SDI Group plc,UK,LSE,GBX,Common Stock,GB00B3FBWW43
3836,SDP.L,Schroder Investment Trust - Schroder AsiaPacific Fund plc,UK,LSE,GBX,Common Stock,GB0007918872
3837,SDR.L,Schroders plc,UK,LSE,GBX,Common Stock,GB0002405495
3838,SDRC.L,Schroders plc,UK,LSE,GBX,Common Stock,
3839,SDRY.L,Superdry plc,UK,LSE,GBX,Common Stock,GB00B60BD277
3840,SDV.L,Chelverton UK Dividend Trust PLC,UK,LSE,GBX,Common Stock,GB0006615826
3841,SDVP.L,SDV 2025 ZDP Plc,UK,LSE,GBX,Common Stock,
3842,SDX.L,SDX Energy plc,UK,LSE,GBX,Common Stock,GB00BJ5JNL69
3843,SDY.L,Speedy Hire Plc,UK,LSE,GBX,Common Stock,GB0000163088
3844,SEC.L,Strategic Equity Capital plc,UK,LSE,GBX,Common Stock,GB00B0BDCB21
3845,SECN.L,SEC Newgate S.p.A,UK,LSE,GBX,Common Stock,IT0005200453
3846,SED.L,Saietta Group plc,UK,LSE,GBX,Common Stock,GB00BNDM6X87
3847,SEE.L,Seeing Machines Limited,UK,LSE,GBX,Common Stock,AU0000XINAJ0
3848,SEEN.L,SEEEN plc,UK,LSE,GBX,Common Stock,GB00BK6SHS41
3849,SEFA.L,Shefa Gems Ltd,UK,LSE,GBX,Common Stock,
3850,SEIT.L,SDCL Energy Efficiency Income Trust Plc,UK,LSE,GBX,Common Stock,GB00BGHVZM47
3851,SENS.L,Sensyne Health plc,UK,LSE,GBX,Common Stock,GB00BYV3J755
3852,SENX.L,Serinus Energy plc,UK,LSE,GBX,Common Stock,JE00BF4N9R98
3853,SEPL.L,Seplat Petroleum Development Company Plc,UK,LSE,GBX,Common Stock,NGSEPLAT0008
3854,SEQI.L,Sequoia Economic Infrastructure Income Fund Limited,UK,LSE,GBX,Common Stock,GG00BV54HY67
3855,SERE.L,Schroder European Real Estate Investment Trust Plc,UK,LSE,GBX,Common Stock,GB00BY7R8K77
3856,SFE.L,Safestyle UK plc,UK,LSE,GBX,Common Stock,JE00BGP63272
3857,SFOR.L,S4 Capital plc,UK,LSE,GBX,Common Stock,GB00BFZZM640
3858,SFR.L,Severfield plc,UK,LSE,GBX,Common Stock,GB00B27YGJ97
3859,SGC.L,Stagecoach Group plc,UK,LSE,GBX,Common Stock,GB00B6YTLS95
3860,SGE.L,The Sage Group plc,UK,LSE,GBX,Common Stock,GB00B8C3BL03
3861,SGEM.L,ScotGems plc,UK,LSE,GBX,Common Stock,GB00BYT25542
3862,SGI.L,The Stanley Gibbons Group plc,UK,LSE,GBX,Common Stock,GB0009628438
3863,SGM.L,Sigma Capital Group plc,UK,LSE,GBX,Common Stock,GB0004225073
3864,SGRO.L,SEGRO Plc,UK,LSE,GBX,Common Stock,GB00B5ZN1N88
3865,SGZ.L,Scotgold Resources Ltd,UK,LSE,GBX,Common Stock,AU000XINEAK5
3866,SHB.L,Shaftesbury PLC,UK,LSE,GBX,Common Stock,GB0007990962
3867,SHED.L,Urban Logistics REIT plc,UK,LSE,GBX,Common Stock,GB00BYV8MN78
3868,SHG.L,Shanta Gold Limited,UK,LSE,GBX,Common Stock,GB00B0CGR828
3869,SHI.L,SIG plc,UK,LSE,GBX,Common Stock,GB0008025412
3870,SHIP.L,Tufton Oceanic Assets Limited,UK,LSE,USD,Common Stock,GG00BDFC1649
3871,SHOE.L,Shoe Zone plc,UK,LSE,GBX,Common Stock,GB00BLTVCF91
3872,SHRS.L,Shires Income Plc,UK,LSE,GBX,Common Stock,GB0008052507
3873,SHWE.L,Myanmar Strategic Holdings Limited,UK,LSE,USD,Common Stock,SG9999015747
3874,SIGB.L,Sherborne Investors (Guernsey) B Limited,UK,LSE,GBX,Common Stock,GG00B883XC99
3875,SIGC.L,Sherborne Investors (Guernsey) C Limited,UK,LSE,GBX,Common Stock,GG00BZ3C3B94
3876,SIHL.L,Symphony International Holdings Limited,UK,LSE,USD,Common Stock,VGG548121059
3877,SIM.L,SimiGon Ltd,UK,LSE,GBX,Common Stock,IL0010991185
3878,SIR.L,Secure Income REIT Plc,UK,LSE,GBX,Common Stock,GB00BLMQ9L68
3879,SIS.L,Science in Sport plc,UK,LSE,GBX,Common Stock,GB00BBPV5329
3880,SIV.L,Sivota PLC,UK,LSE,GBX,Common Stock,GB0007689002
3881,SIXH.L,The 600 Group PLC,UK,LSE,GBX,Common Stock,GB0008121641
3882,SJG.L,Schroder Japan Growth Fund plc,UK,LSE,GBX,Common Stock,GB0008022849
3883,SKG.L,Smurfit Kappa Group Plc,UK,LSE,GBX,Common Stock,IE00B1RR8406
3884,SLE.L,San Leon Energy plc,UK,LSE,GBX,Common Stock,IE00BWVFTP56
3885,SLI.L,Standard Life Investments Property Income Trust Limited,UK,LSE,GBX,Common Stock,GB0033875286
3886,SLN.L,Silence Therapeutics plc,UK,LSE,GBX,Common Stock,GB00B9GTXM62
3887,SLNG.L,H C Slingsby plc,UK,LSE,GBX,Common Stock,GB0008138009
3888,SLP.L,Sylvania Platinum Limited,UK,LSE,GBX,Common Stock,BMG864081044
3889,SLPE.L,SL Private Equity,UK,LSE,GBX,Common Stock,GB0030474687
3890,SLS.L,Standard Life UK Smaller Companies Trust plc,UK,LSE,GBX,Common Stock,GB0002959582
3891,SMD.L,Spectral MD Holdings Ltd.,UK,LSE,GBX,Common Stock,USU8457V1099
3892,SMDS.L,DS Smith Plc,UK,LSE,GBX,Common Stock,GB0008220112
3893,SMIF.L,TwentyFour Select Monthly Income Fund Limited,UK,LSE,GBX,Common Stock,GG00BJVDZ946
3894,SMIN.L,Smiths Group plc,UK,LSE,GBX,Common Stock,GB00B1WY2338
3895,SMJ.L,J. Smart & Co. (Contractors) PLC,UK,LSE,GBX,Common Stock,GB00B76BK617
3896,SML.L,Strategic Minerals Plc,UK,LSE,GBX,Common Stock,GB00B4W8PD74
3897,SMRT.L,Smartspace Software plc,UK,LSE,GBX,Common Stock,GB00BYWN0F98
3898,SMS.L,Smart Metering Systems plc,UK,LSE,GBX,Common Stock,GB00B4X1RC86
3899,SMSD.L,Samsung Electronics Co. Ltd,UK,LSE,USD,Common Stock,
3900,SMSN.L,Samsung Electronics Co. Ltd,UK,LSE,USD,Common Stock,
3901,SMT.L,Scottish Mortgage Investment Trust PLC,UK,LSE,GBX,Common Stock,GB00BLDYK618
3902,SMWH.L,WH Smith PLC,UK,LSE,GBX,Common Stock,GB00B2PDGW16
3903,SN.L,Smith & Nephew plc,UK,LSE,GBX,Common Stock,GB0009223206
3904,SNG.L,Synairgen plc,UK,LSE,GBX,Common Stock,GB00B0381Z20
3905,SNGR.L,SNGN Romgaz SA,UK,LSE,USD,Common Stock,
3906,SNN.L,Sanne Group plc,UK,LSE,GBX,Common Stock,JE00BVRZ8S85
3907,SNP.L,China Petroleum & Chemical Corp ADR,UK,LSE,USD,Common Stock,
3908,SNR.L,Senior plc,UK,LSE,GBX,Common Stock,GB0007958233
3909,SNT.L,Sabien Technology Group Plc,UK,LSE,GBX,Common Stock,GB00BN6JG812
3910,SNWS.L,Smiths News plc,UK,LSE,GBX,Common Stock,GB00B17WCR61
3911,SNX.L,Synectics plc,UK,LSE,GBX,Common Stock,GB0007156838
3912,SO4.L,Salt Lake Potash Limited,UK,LSE,GBX,Common Stock,AU000000SO44
3913,SOHO.L,Triple Point Social Housing REIT plc,UK,LSE,GBX,Common Stock,GB00BF0P7H59
3914,SOI.L,Schroder Oriental Income Fund Limited,UK,LSE,GBX,Common Stock,GB00B0CRWN59
3915,SOLG.L,SolGold Plc,UK,LSE,GBX,Common Stock,GB00B0WD0R35
3916,SOLI.L,Solid State plc,UK,LSE,GBX,Common Stock,GB0008237132
3917,SOM.L,Somero Enterprises Inc,UK,LSE,GBX,Common Stock,USU834501038
3918,SONG.L,Hipgnosis Songs Fund Limited,UK,LSE,GBX,Common Stock,GG00BFYT9H72
3919,SOS.L,Sosandar Plc,UK,LSE,GBX,Common Stock,GB00BDGS8G04
3920,SOU.L,Sound Energy plc,UK,LSE,GBX,Common Stock,GB00B90XFF12
3921,SOUC.L,Southern Energy Corp,UK,LSE,GBX,Common Stock,CA8428131079
3922,SPA.L,1Spatial Plc,UK,LSE,GBX,Common Stock,GB00BFZ45C84
3923,SPAQ.L,Spinnaker Acquisitions PLC,UK,LSE,GBX,Common Stock,GB00BNVVGD77
3924,SPC.L,U.K. Spac Plc,UK,LSE,GBX,Common Stock,GB00B3CQW227
3925,SPE.L,Sopheon plc,UK,LSE,GBX,Common Stock,GB00BSZM1369
3926,SPEC.L,Inspecs Group plc,UK,LSE,GBX,Common Stock,
3927,SPI.L,Spire Healthcare Group plc,UK,LSE,GBX,Common Stock,GB00BNLPYF73
3928,SPO.L,Sportech PLC,UK,LSE,GBX,Common Stock,GB00B28ZPV64
3929,SPPC.L,St Peter Port Capital Limited,UK,LSE,GBX,Common Stock,GG00B1V4NS68
3930,SPR.L,Springfield Properties Plc,UK,LSE,GBX,Common Stock,
3931,SPSC.L,Spectra Systems Corporation,UK,LSE,GBX,Common Stock,
3932,SPSY.L,Spectra Systems Corporation,UK,LSE,GBX,Common Stock,US84756T1060
